I,Ip,theta,theta_p,theta_pp,u_a
0.196179435,-29.87510966,7.60E-03,2.147126627,302.3467612,1
0.215042912,-56.97665607,8.01E-03,2.324008862,358.3032219,1
0.215457893,-60.3127012,6.99E-03,2.668645186,49.76598348,1
0.218113344,-63.42357827,6.74E-03,2.605957928,137.2679496,1
0.183639904,-13.64163226,7.81E-03,2.251206609,63.63797888,1
0.203461419,-40.95460386,7.12E-03,2.292183652,254.1533453,1
0.187327164,-23.21318505,8.66E-03,2.817325562,-408.6456404,1
0.19258814,-25.86723002,7.11E-03,2.256698224,161.468971,1
0.212964373,-58.14154495,6.84E-03,2.820787241,-117.1977891,1
0.222582065,-71.40109497,7.97E-03,2.841526996,-25.53608086,1
0.175115389,-1.439203687,8.72E-03,2.176858923,33.27235242,1
0.187642165,-21.97696035,6.98E-03,2.61024915,-216.7747169,1
0.178135035,-8.280265598,8.39E-03,2.516424209,-240.7248757,1
0.20741195,-45.30100907,7.16E-03,2.163893497,416.1759521,1
0.20436058,-45.05650058,9.19E-03,2.650093181,-60.88677334,1
0.179890133,-9.989875751,7.11E-03,2.431898758,-143.7158892,1
0.213423975,-56.01484207,7.79E-03,2.478482991,199.2691406,1
0.192057265,-25.19701266,7.82E-03,2.263224449,149.435799,1
0.182650989,-12.41828846,8.25E-03,2.266489962,38.38048909,1
0.188183389,-20.17193556,7.45E-03,2.294132156,76.82352652,1
0.176969815,-8.066950567,7.32E-03,2.687171006,-409.3386731,1
0.196303896,-31.42934305,9.12E-03,2.319350518,147.2097481,1
0.174618108,-4.109082092,7.48E-03,2.593095353,-350.8386034,1
0.182410551,-12.02880301,8.65E-03,2.258757861,42.64682068,1
0.184682548,-18.85542461,8.00E-03,2.72310711,-353.3815434,1
0.209215319,-48.17737376,7.93E-03,2.216301288,389.2548612,1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
